Driver,Nationality,Season,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion
Bruno Senna,Brazil,2012,0.0,46.0,46.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0217391304347826,0.717391304347826,3,False
Dorino Serafini,Italy,1950,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1950,0.0,1.0,0.0,1.0,0.0,3.0,1,False
Chico Serra,Brazil,1981,0.0,33.0,18.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5454545454545454,0.0,0.0,0.0,0.0303030303030303,3,False
Chico Serra,Brazil,1982,0.0,33.0,18.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5454545454545454,0.0,0.0,0.0,0.0303030303030303,3,False
Chico Serra,Brazil,1983,0.0,33.0,18.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5454545454545454,0.0,0.0,0.0,0.0303030303030303,3,False
Doug Serrurier,South Africa,1962,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,False
Doug Serrurier,South Africa,1963,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,False
Doug Serrurier,South Africa,1965,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,False
Johnny Servoz-Gavin,France,1967,0.0,13.0,12.0,0.0,0.0,1.0,0.0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.6923076923076923,4,False
Johnny Servoz-Gavin,France,1968,0.0,13.0,12.0,0.0,0.0,1.0,0.0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.6923076923076923,4,False
Johnny Servoz-Gavin,France,1969,0.0,13.0,12.0,0.0,0.0,1.0,0.0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.6923076923076923,4,False
Johnny Servoz-Gavin,France,1970,0.0,13.0,12.0,0.0,0.0,1.0,0.0,,1970,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.6923076923076923,4,False
Tony Settember,United States,1962,0.0,7.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,2,False
Tony Settember,United States,1963,0.0,7.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,2,False
Hap Sharp,United States,1961,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Hap Sharp,United States,1962,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Hap Sharp,United States,1963,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Hap Sharp,United States,1964,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Brian Shawe-Taylor,United Kingdom,1950,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2,False
Brian Shawe-Taylor,United Kingdom,1951,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2,False
Carroll Shelby,United States,1958,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Carroll Shelby,United States,1959,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Tony Shelly,New Zealand,1962,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,False
Jo Siffert,Switzerland,1962,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1963,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1964,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1965,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1966,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1967,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1968,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1969,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1970,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
Jo Siffert,Switzerland,1971,0.0,100.0,96.0,2.0,2.0,6.0,4.0,,1970,0.02,0.96,0.02,0.06,0.04,0.68,10,False
André Simon,France,1951,0.0,12.0,11.0,0.0,0.0,0.0,0.0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,5,False
André Simon,France,1952,0.0,12.0,11.0,0.0,0.0,0.0,0.0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,5,False
André Simon,France,1955,0.0,12.0,11.0,0.0,0.0,0.0,0.0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,5,False
André Simon,France,1956,0.0,12.0,11.0,0.0,0.0,0.0,0.0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,5,False
André Simon,France,1957,0.0,12.0,11.0,0.0,0.0,0.0,0.0,,1950,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,5,False
Sergey Sirotkin,Russia,2018,0.0,21.0,21.0,0.0,0.0,0.0,0.0,,2020,0.0,1.0,0.0,0.0,0.0,0.0476190476190476,1,False
Rob Slotemaker,Netherlands,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Moisés Solana,Mexico,1963,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Moisés Solana,Mexico,1964,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Moisés Solana,Mexico,1965,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Moisés Solana,Mexico,1966,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Moisés Solana,Mexico,1967,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Moisés Solana,Mexico,1968,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,6,False
Alex Soler-Roig,Spain,1970,0.0,10.0,6.0,0.0,0.0,0.0,0.0,,1970,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Alex Soler-Roig,Spain,1971,0.0,10.0,6.0,0.0,0.0,0.0,0.0,,1970,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Alex Soler-Roig,Spain,1972,0.0,10.0,6.0,0.0,0.0,0.0,0.0,,1970,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Raymond Sommer,France,1950,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.6,1,False
Vincenzo Sospiri,Italy,1997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2000,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Stephen South,United Kingdom,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Mike Sparken,France,1955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Scott Speed,United States,2006,0.0,28.0,28.0,0.0,0.0,0.0,0.0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Scott Speed,United States,2007,0.0,28.0,28.0,0.0,0.0,0.0,0.0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Mike Spence,United Kingdom,1963,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Mike Spence,United Kingdom,1964,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Mike Spence,United Kingdom,1965,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Mike Spence,United Kingdom,1966,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Mike Spence,United Kingdom,1967,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Mike Spence,United Kingdom,1968,0.0,37.0,36.0,0.0,0.0,1.0,0.0,,1970,0.0,0.972972972972973,0.0,0.027027027027027,0.0,0.7297297297297297,6,False
Alan Stacey,United Kingdom,1958,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Alan Stacey,United Kingdom,1959,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Alan Stacey,United Kingdom,1960,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Gaetano Starrabba,Italy,1961,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Will Stevens,United Kingdom,2014,0.0,20.0,18.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9,0.0,0.0,0.0,0.0,2,False
Will Stevens,United Kingdom,2015,0.0,20.0,18.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9,0.0,0.0,0.0,0.0,2,False
Chuck Stevenson,United States,1951,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,5,False
Chuck Stevenson,United States,1952,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,5,False
Chuck Stevenson,United States,1953,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,5,False
Chuck Stevenson,United States,1954,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,5,False
Chuck Stevenson,United States,1960,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,5,False
Ian Stewart,United Kingdom,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Jackie Stewart,United Kingdom,1965,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1966,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1967,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1968,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1969,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1970,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1971,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1972,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jackie Stewart,United Kingdom,1973,3.0,100.0,99.0,17.0,27.0,43.0,15.0,"[1969, 1971, 1973]",1970,0.17,0.99,0.27,0.43,0.15,3.59,9,True
Jimmy Stewart,United Kingdom,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Siegfried Stohr,Italy,1981,0.0,13.0,9.0,0.0,0.0,0.0,0.0,,1980,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,1,False
Rolf Stommelen,West Germany,1970,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1971,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1972,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1973,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1974,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1975,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1976,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Rolf Stommelen,West Germany,1978,0.0,63.0,54.0,0.0,0.0,1.0,0.0,,1970,0.0,0.8571428571428571,0.0,0.0158730158730158,0.0,0.2222222222222222,8,False
Philippe Streiff,France,1984,0.0,54.0,53.0,0.0,0.0,1.0,0.0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,5,False
Philippe Streiff,France,1985,0.0,54.0,53.0,0.0,0.0,1.0,0.0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,5,False
Philippe Streiff,France,1986,0.0,54.0,53.0,0.0,0.0,1.0,0.0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,5,False
Philippe Streiff,France,1987,0.0,54.0,53.0,0.0,0.0,1.0,0.0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,5,False
Philippe Streiff,France,1988,0.0,54.0,53.0,0.0,0.0,1.0,0.0,,1990,0.0,0.9814814814814816,0.0,0.0185185185185185,0.0,0.2037037037037037,5,False
Lance Stroll,Canada,2017,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Lance Stroll,Canada,2018,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Lance Stroll,Canada,2019,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Lance Stroll,Canada,2020,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Lance Stroll,Canada,2021,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Lance Stroll,Canada,2022,0.0,124.0,123.0,1.0,0.0,3.0,0.0,,2020,0.0080645161290322,0.9919354838709676,0.0,0.0241935483870967,0.0,1.6290322580645162,6,False
Hans Stuck,West Germany,1951,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Hans Stuck,West Germany,1952,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Hans Stuck,West Germany,1953,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Hans-Joachim Stuck,West Germany,1974,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Hans-Joachim Stuck,West Germany,1975,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Hans-Joachim Stuck,West Germany,1976,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Hans-Joachim Stuck,West Germany,1977,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Hans-Joachim Stuck,West Germany,1978,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Hans-Joachim Stuck,West Germany,1979,0.0,81.0,74.0,0.0,0.0,2.0,0.0,,1980,0.0,0.9135802469135802,0.0,0.0246913580246913,0.0,0.3580246913580246,6,False
Otto Stuppacher,Austria,1976,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Danny Sullivan,United States,1983,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,1980,0.0,1.0,0.0,0.0,0.0,0.1333333333333333,1,False
Marc Surer,Switzerland,1979,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1980,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1981,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1982,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1983,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1984,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1985,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
Marc Surer,Switzerland,1986,0.0,88.0,82.0,0.0,0.0,0.0,1.0,,1980,0.0,0.9318181818181818,0.0,0.0,0.0113636363636363,0.1931818181818181,8,False
John Surtees,United Kingdom,1960,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1961,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1962,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1963,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1964,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1965,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1966,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1967,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1968,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1969,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1970,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1971,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
John Surtees,United Kingdom,1972,1.0,113.0,111.0,8.0,6.0,24.0,10.0,[1964],1970,0.0707964601769911,0.9823008849557522,0.0530973451327433,0.2123893805309734,0.0884955752212389,1.592920353982301,13,True
Andy Sutcliffe,United Kingdom,1977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Adrian Sutil,Germany,2007,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2008,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2009,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2010,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2011,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2013,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Adrian Sutil,Germany,2014,0.0,128.0,128.0,0.0,0.0,0.0,1.0,,2010,0.0,1.0,0.0,0.0,0.0078125,0.96875,7,False
Len Sutton,United States,1958,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,3,False
Len Sutton,United States,1959,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,3,False
Len Sutton,United States,1960,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,3,False
Aguri Suzuki,Japan,1988,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1989,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1990,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1991,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1992,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1993,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1994,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Aguri Suzuki,Japan,1995,0.0,88.0,65.0,0.0,0.0,1.0,0.0,,1990,0.0,0.7386363636363636,0.0,0.0113636363636363,0.0,0.0909090909090909,8,False
Toshio Suzuki,Japan,1993,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Jacques Swaters,Belgium,1951,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.0,3,False
Jacques Swaters,Belgium,1953,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.0,3,False
Jacques Swaters,Belgium,1954,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.0,3,False
Bob Sweikert,United States,1952,0.0,7.0,5.0,0.0,1.0,1.0,0.0,,1950,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,1.1428571428571428,5,False
Bob Sweikert,United States,1953,0.0,7.0,5.0,0.0,1.0,1.0,0.0,,1950,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,1.1428571428571428,5,False
Bob Sweikert,United States,1954,0.0,7.0,5.0,0.0,1.0,1.0,0.0,,1950,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,1.1428571428571428,5,False
